Epoch,Coarse_Accuracy,Coarse_LossWeight,Medium_Accuracy,Medium_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.7929937839508057,0.254152166385903,0.5356113910675049,0.40246147280938327,0.4724711775779724,0.3428863608047138
1,0.8530329465866089,0.2508179983874958,0.6378641128540039,0.4362571926572042,0.6542093753814697,0.3124248089552999
2,0.8637763857841492,0.2726652569652639,0.68211829662323,0.4491333053491759,0.7379361391067505,0.27770143768556027
3,0.8702384829521179,0.2865448424518365,0.7073063254356384,0.4562389334423271,0.7804097533226013,0.25671622410583644
4,0.8797815442085266,0.2934696795217412,0.732994556427002,0.46009184220733307,0.8096991181373596,0.2459384782709259
5,0.8837428092956543,0.30123131327490515,0.746618926525116,0.46343282040197814,0.8288052082061768,0.2348358663231168
6,0.8874840140342712,0.31355367069934104,0.765164852142334,0.4619479904832786,0.8481714129447937,0.22399833881738027
7,0.8924655914306641,0.31810863930785344,0.7777288556098938,0.464134042347261,0.8612756133079529,0.2172573183448855
8,0.8982674479484558,0.3212881614968566,0.7910531163215637,0.4658037784280324,0.8729593753814697,0.2124080600751111
9,0.9009482860565186,0.3257789860067004,0.7994158267974854,0.46568265228209405,0.8805217742919922,0.2080383617112054
10,0.8995678424835205,0.3307034230323759,0.7984355092048645,0.46850286191012763,0.8851032257080078,0.2002937150574965
11,0.9042093753814697,0.33850221447958573,0.8110395073890686,0.47134819265033384,0.8986275792121887,0.18964959287008046
12,0.91009122133255,0.33729468678944247,0.8212227821350098,0.47342577743339526,0.9049496054649353,0.18877953577716233
13,0.9112915992736816,0.34647826768741763,0.8288652300834656,0.4718259572177647,0.9123719334602356,0.18119577509481768
14,0.9109715223312378,0.35865066328461886,0.834627091884613,0.4702614508074071,0.9200143814086914,0.17058788590797413
15,0.9121118783950806,0.35680868843771285,0.8349272012710571,0.4730565691846428,0.9210747480392456,0.1696347423776445
16,0.9152929186820984,0.35942425137279566,0.8422495126724243,0.47248790228987964,0.9253961443901062,0.1675878463373247
17,0.918753981590271,0.35914479384978243,0.8474912047386169,0.4758769873051551,0.929717481136322,0.1644782188450626
18,0.9196543097496033,0.3655475203931366,0.8520126342773438,0.47526761294927267,0.934118926525116,0.15868486665759082
19,0.9192741513252258,0.3666309350757923,0.8520326614379883,0.47436722383732616,0.9340789318084717,0.1585018410868815
20,0.9188740253448486,0.37919523554901674,0.8569341897964478,0.4720316592275989,0.9400808215141296,0.14827310522338427
21,0.9208146333694458,0.3750766829811965,0.8585147261619568,0.4730626923216177,0.9396407008171082,0.15136062469718586
22,0.9236955642700195,0.37264080873745753,0.8609955310821533,0.47918334639819443,0.94288170337677,0.1476758448643481
23,0.9224551916122437,0.38205075724526133,0.8651768565177917,0.4688836736803802,0.9430418014526367,0.14856556907435842
24,0.9242957830429077,0.3827702344321141,0.8687179684638977,0.46854973838927366,0.9446423053741455,0.14818002717861226
25,0.92571622133255,0.3775120299406389,0.867217481136322,0.47633230425334233,0.9458626508712769,0.14565566580601888
26,0.9275367856025696,0.3763927655895224,0.8689180612564087,0.48061669572520366,0.9481834173202515,0.1424905386852741
27,0.9282570481300354,0.3762969461938389,0.8708986639976501,0.4779852700852659,0.9477032423019409,0.14521778372089522
28,0.9292373657226562,0.3748335284833631,0.871618926525116,0.48002932208012555,0.9484235048294067,0.14463714943651151
